时间,电价(RRP),阶段,z值,电量(kWh),累计电量(kWh),成本/收益,周期总收益
2025-10-05 00:20:00,-11.79,charge,0.0,55.83,809.1900000000002,0.6582357,688.9007999999991
2025-10-05 00:25:00,-11.79,charge,0.0,55.83,865.0200000000002,0.6582357,688.9007999999991
2025-10-05 00:30:00,-11.79,charge,0.0,55.83,920.8500000000003,0.6582357,688.9007999999991
2025-10-05 00:35:00,-11.79,charge,0.0,55.83,976.6800000000003,0.6582357,688.9007999999991
2025-10-05 00:40:00,-11.79,charge,0.0,55.83,1032.5100000000002,0.6582357,688.9007999999991
2025-10-05 00:45:00,-11.79,charge,0.0,55.83,1088.3400000000001,0.6582357,688.9007999999991
2025-10-05 00:50:00,-11.79,charge,0.0,55.83,1144.17,0.6582357,688.9007999999991
2025-10-05 00:55:00,-11.79,charge,0.0,55.83,1200.0,0.6582357,688.9007999999991
2025-10-05 01:00:00,-11.79,discharge,0.0,-0.0,1200.0,-0.0,688.9007999999991
2025-10-05 01:05:00,-11.66,discharge,0.0,-200.0,1000.0,-2.332,688.9007999999991
2025-10-05 01:10:00,-11.66,discharge,0.0,-200.0,800.0,-2.332,688.9007999999991
2025-10-05 01:15:00,-11.79,discharge,0.0,-0.0,800.0,-0.0,688.9007999999991
2025-10-05 01:20:00,-11.8,discharge,0.0,-0.0,800.0,-0.0,688.9007999999991
2025-10-05 01:25:00,-11.86,discharge,0.0,-0.0,800.0,-0.0,688.9007999999991
2025-10-05 01:30:00,-20.0,discharge,0.0,-0.0,800.0,-0.0,688.9007999999991
2025-10-05 01:35:00,-11.79,discharge,0.0,-0.0,800.0,-0.0,688.9007999999991
2025-10-05 01:40:00,-11.66,discharge,0.0,-200.0,600.0,-2.332,688.9007999999991
2025-10-05 01:45:00,-11.78,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 01:50:00,-11.79,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 01:55:00,-11.78,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:00:00,-11.79,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:05:00,-11.79,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:10:00,-11.86,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:15:00,-11.86,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:20:00,-15.1,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:25:00,-19.76,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:30:00,-19.75,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:35:00,-19.64,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:40:00,-20.0,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:45:00,-19.76,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:50:00,-19.86,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 02:55:00,-11.79,discharge,0.0,-0.0,600.0,-0.0,688.9007999999991
2025-10-05 03:00:00,-11.66,discharge,0.0,-200.0,400.0,-2.332,688.9007999999991
2025-10-05 03:05:00,-11.79,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 03:10:00,-11.79,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 03:15:00,-11.78,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 03:20:00,-11.78,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 03:25:00,-11.79,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 03:30:00,-11.79,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 03:35:00,-11.79,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 03:40:00,-11.78,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 03:45:00,-11.79,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 03:50:00,-11.8,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 03:55:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:00:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:05:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:10:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:15:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:20:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:25:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:30:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:35:00,-12.95,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:40:00,-12.73,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:45:00,-12.65,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:50:00,-12.71,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 04:55:00,-13.91,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:00:00,-12.59,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:05:00,-12.48,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:10:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:15:00,-12.57,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:20:00,-13.71,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:25:00,-12.48,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:30:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:35:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:40:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:45:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:50:00,-11.8,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 05:55:00,-11.79,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 06:00:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 06:05:00,-11.8,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 06:10:00,-11.78,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 06:15:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 06:20:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 06:25:00,-12.45,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 06:30:00,-11.86,discharge,0.0,-0.0,400.0,-0.0,688.9007999999991
2025-10-05 06:35:00,-11.66,discharge,0.0,-200.0,200.0,-2.332,688.9007999999991
2025-10-05 06:40:00,-11.8,discharge,0.0,-0.0,200.0,-0.0,688.9007999999991
2025-10-05 06:45:00,-11.66,discharge,0.0,-200.0,0.0,-2.332,688.9007999999991
2025-10-05 06:50:00,-11.86,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 06:55:00,-12.92,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:00:00,-14.12,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:05:00,-15.45,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:10:00,-14.75,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:15:00,-19.9,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:20:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:25:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:30:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:35:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:40:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:45:00,-21.7,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:50:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 07:55:00,-20.57,discharge,0.0,-0.0,0.0,-0.0,688.9007999999991
2025-10-05 23:00:00,-6.12,charge,0.0,55.83,55.83,0.34167959999999997,91078.19390000001
2025-10-05 23:05:00,-6.11,charge,0.0,55.83,111.66,0.3411213,91078.19390000001
2025-10-05 23:10:00,-6.19,charge,0.0,55.83,167.49,0.3455877,91078.19390000001
2025-10-05 23:15:00,-6.13,charge,0.0,55.83,223.32,0.3422379,91078.19390000001
2025-10-05 23:20:00,-6.1,charge,0.0,55.83,279.15,0.340563,91078.19390000001
2025-10-05 23:25:00,-6.1,charge,0.0,55.83,334.97999999999996,0.340563,91078.19390000001
2025-10-05 23:30:00,-6.16,charge,0.0,55.83,390.80999999999995,0.3439128,91078.19390000001
2025-10-05 23:35:00,-6.34,charge,0.0,55.83,446.63999999999993,0.3539622,91078.19390000001
2025-10-05 23:40:00,-6.51,charge,0.0,55.83,502.4699999999999,0.3634533,91078.19390000001
2025-10-05 23:45:00,-6.54,charge,0.0,55.830000000000005,558.3,0.36512820000000007,91078.19390000001
2025-10-05 23:50:00,-6.51,charge,0.0,55.83,614.13,0.3634533,91078.19390000001
2025-10-05 23:55:00,-6.48,charge,0.0,55.83,669.96,0.36177840000000006,91078.19390000001
2025-10-06 00:00:00,-6.45,charge,0.0,55.83,725.7900000000001,0.3601035,91078.19390000001
2025-10-06 00:05:00,-6.54,charge,0.0,55.83,781.6200000000001,0.3651282,91078.19390000001
2025-10-06 00:10:00,-6.48,charge,0.0,55.83,837.4500000000002,0.36177840000000006,91078.19390000001
2025-10-06 00:15:00,-6.58,charge,0.0,55.83,893.2800000000002,0.3673614,91078.19390000001
2025-10-06 00:20:00,-6.7,charge,0.0,55.83,949.1100000000002,0.374061,91078.19390000001
2025-10-06 00:25:00,-6.67,charge,0.0,55.83,1004.9400000000003,0.3723861,91078.19390000001
2025-10-06 00:30:00,-6.8,charge,0.0,55.83,1060.7700000000002,0.379644,91078.19390000001
2025-10-06 00:35:00,-6.64,charge,0.0,55.83,1116.6000000000001,0.37071119999999996,91078.19390000001
2025-10-06 00:40:00,-6.72,charge,0.0,55.83,1172.43,0.3751776,91078.19390000001
2025-10-06 00:45:00,-6.77,charge,0.0,55.83,1228.26,0.37796909999999995,91078.19390000001
2025-10-06 00:50:00,-6.8,charge,0.0,55.83,1284.09,0.379644,91078.19390000001
2025-10-06 00:55:00,-6.73,charge,0.0,55.83,1339.9199999999998,0.3757359,91078.19390000001
2025-10-06 01:00:00,-6.72,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:05:00,-6.52,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:10:00,-6.46,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:15:00,-6.48,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:20:00,-6.51,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:25:00,-6.57,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:30:00,-6.63,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:35:00,-6.69,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:40:00,-6.71,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:45:00,-6.71,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:50:00,-6.68,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 01:55:00,-6.68,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:00:00,-6.72,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:05:00,-6.6,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:10:00,-6.51,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:15:00,-6.63,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:20:00,-6.63,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:25:00,-6.75,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:30:00,-6.79,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:35:00,-6.99,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:40:00,-7.16,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:45:00,-7.2,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:50:00,-7.05,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 02:55:00,-7.05,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:00:00,-7.04,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:05:00,-7.07,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:10:00,-7.03,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:15:00,-7.03,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:20:00,-6.96,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:25:00,-6.96,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:30:00,-6.81,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:35:00,-6.75,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:40:00,-6.72,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:45:00,-6.83,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:50:00,-6.83,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 03:55:00,-6.8,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 04:00:00,-6.89,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 04:05:00,-6.85,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 04:10:00,-5.5,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 04:15:00,-3.47,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 04:20:00,-6.73,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 04:25:00,-5.31,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 04:30:00,-3.18,discharge,0.0,-0.0,1339.9199999999998,-0.0,91078.19390000001
2025-10-06 04:35:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,91078.19390000001
